,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
884,100,144.69617084561463,1.0,0.26138528971482655,288.9645770957534,1.5,0.6472776844499392,348.93314659546604,1.0,0.557385198332187,166.57539609330343,1.5,0.9362833054375542,307.84258826903977,10.0,0.6690926835409762,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,284,Dike,dikesnet
885,98,81.22044964805113,1.0,0.660477597441565,55.42477487099519,10.0,0.8257354729646833,204.18174495827395,1.0,0.44825399305326386,55.4846976418606,10.0,0.16514546054737173,130.16019053318018,10.0,0.6325759291090074,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,285,Dike,dikesnet
886,80,86.84357223870529,1.5,0.664647294569201,159.3563000503765,10.0,0.8888096134859935,270.65887718267237,10.0,0.4193756538405069,340.82185961649265,10.0,0.8671294521474049,191.93470775595534,1.0,0.5635794897335932,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,286,Dike,dikesnet
887,63,82.9478020008496,10.0,0.3695337807525355,334.222209864819,10.0,0.013964002852987076,236.94015050925574,1.5,0.14491764333248083,79.33218541092411,1.0,0.39095352366577163,276.42868089682474,1.0,0.12214819104346253,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,287,Dike,dikesnet
888,60,36.91712827310659,10.0,0.01804526301387437,89.0188487614986,1.5,0.47447077093713735,296.13472875245,1.5,0.18956391317277121,244.0753066112702,1.0,0.22683960071586518,150.36177975677805,1.5,0.682436738446481,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,288,Dike,dikesnet
889,21,176.5139096632847,1.0,0.7510636182277207,30.374591299039906,1.5,0.6150358893310378,175.12872653532588,10.0,0.5362240799922671,227.70931060516222,1.5,0.16704327782363315,156.37882239153134,1.0,0.6664927482658844,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,289,Dike,dikesnet
890,6,191.85482983867837,1.0,0.38672039864127483,124.92918297326959,1.5,0.7275679123485018,192.3284022274146,10.0,0.5554493536042662,208.7487864720946,1.0,0.03806476510642592,227.57328125962732,1.5,0.04497928257738009,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,290,Dike,dikesnet
891,13,85.89148924890742,1.0,0.16987273415862397,63.691414103070734,1.0,0.32204943819340853,163.80447616015132,10.0,0.6024047459860984,221.60902671936668,1.5,0.8184405333291537,255.37289377701933,10.0,0.24354504263989993,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,291,Dike,dikesnet
892,26,248.54614229544612,1.0,0.3433042274714094,138.18953167509324,1.0,0.16277070792993023,87.83999635029531,10.0,0.6545863188480312,339.88633588334744,10.0,0.4172663840779204,335.0738780330439,1.0,0.9355502335984938,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,292,Dike,dikesnet
893,27,30.16124675905809,10.0,0.39929667683101544,41.676998415620844,1.0,0.4893738478023347,263.02638723022505,10.0,0.27950573974846116,323.62702397645086,1.5,0.9567896004885486,293.9654301876894,1.0,0.3847958383194237,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,293,Dike,dikesnet
894,66,185.33708694118522,10.0,0.411797994165969,262.4769140221102,1.5,0.20293983618253877,93.17683900038281,1.5,0.6242459461158467,162.65864611472512,10.0,0.04665106416147214,334.7589841336148,1.5,0.04075720098995135,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,294,Dike,dikesnet
895,126,270.0842207779099,10.0,0.9948109352005828,107.8086044762662,1.5,0.9839076263543076,337.3495736706816,1.5,0.5862694637628294,285.73049770086084,1.5,0.6205586617266821,151.12598728239013,1.0,0.09663885037682017,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,295,Dike,dikesnet
896,129,340.3205460498389,10.0,0.458081697266413,285.67949279692584,1.5,0.9480494507021328,78.88024453403844,1.0,0.6927902691685179,112.28240262667036,1.0,0.48724986840197454,275.5901435812995,1.0,0.9893453216955855,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,296,Dike,dikesnet
897,0,152.88305085312354,1.5,0.34873086886673527,77.62941469144434,10.0,0.4849914013344994,66.05822887397134,1.0,0.6655959405697554,346.32083549686143,10.0,0.40568313909474363,124.13811545373973,10.0,0.8109190330469866,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,297,Dike,dikesnet
898,32,98.71469214300353,1.5,0.31698324536294936,134.23295086986906,10.0,0.6247225383615137,206.3552230020431,1.5,0.9261418679389202,69.9072781279294,1.5,0.06277506886321593,349.8135046058234,1.5,0.9541923397760151,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,298,Dike,dikesnet
899,131,325.06499867983683,1.5,0.681837889280727,197.63482580203546,10.0,0.6290623682910981,288.8939363227086,1.0,0.5228552140296415,68.447568193655,1.0,0.6791059245560234,199.18583732462506,1.5,0.6950217832244424,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,299,Dike,dikesnet
900,67,114.11414218571912,1.0,0.8103784030028859,183.41424267321383,10.0,0.004515947970946968,253.95996807268077,10.0,0.08335455741798777,211.36353338284994,1.5,0.7444370231138395,287.34435434963956,1.0,0.5842914041114063,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Evacuation,dikesnet
901,70,186.3774523899254,1.0,0.9578011982738734,79.56297732241661,1.0,0.8962259107663334,235.3365608093843,10.0,0.460396093344219,135.49543600878704,1.0,0.5189833140436758,145.27982384542292,1.5,0.20974087025315574,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Evacuation,dikesnet
902,99,44.182916700021764,1.0,0.27690088997885387,279.45372186867587,1.0,0.436956049531215,135.23306229640576,10.0,0.11591285935922524,98.64074245100797,1.0,0.007001818774429284,48.60677121209826,10.0,0.7120951566037436,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Evacuation,dikesnet
903,36,163.37520527026936,10.0,0.5423704420128329,313.40008663227485,1.5,0.44713833080226084,245.12405217646278,1.0,0.4641394686265127,137.3334625863766,1.0,0.6385283086846089,306.56551217527175,10.0,0.291756869374144,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Evacuation,dikesnet
904,50,188.08071642875976,1.0,0.8960024147127339,74.55643965264059,1.0,0.34725348785339427,284.9396784762746,1.5,0.053591614356947655,198.16048880582755,1.5,0.4832133899075908,226.62275827481886,10.0,0.5691666608468335,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Evacuation,dikesnet
905,68,54.69863130853661,10.0,0.3914736702823446,87.81303792872168,1.5,0.863143458533297,68.70875296233905,1.5,0.569808109762889,210.64676106640547,10.0,0.7874092193238125,215.80106525039014,1.0,0.2679300596347113,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Evacuation,dikesnet
906,13,107.42293056080102,1.5,0.8465683662564235,38.533477177018256,1.0,0.722452509219086,303.8433927942276,1.5,0.23098465941012622,272.677030624902,10.0,0.5479540431617413,86.78731050513831,1.0,0.9914038386258328,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Evacuation,dikesnet
907,29,336.06786574669445,1.0,0.7986383767953468,243.1090066219786,10.0,0.4304433635868439,208.64434611353352,10.0,0.9059823381055401,209.2127235344337,10.0,0.6092836789959784,38.91493546627227,1.5,0.6477119280098436,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Evacuation,dikesnet
908,112,140.77674899131773,10.0,0.6053892072405052,312.2213741776674,1.5,0.19494216832364583,316.17902228910566,1.0,0.2424522133597547,49.081339239298856,1.5,0.655726901319723,285.3479401186979,1.5,0.8531938295101259,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Evacuation,dikesnet
909,115,189.47512130138216,1.5,0.4774007011244236,59.72266560973334,1.0,0.7057484077109979,156.18940952937064,1.5,0.8227359215372325,76.6061603419573,10.0,0.47251366163653646,245.05149847397544,10.0,0.2885152986192384,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Evacuation,dikesnet
910,53,42.5853376234147,1.0,0.4017078909754876,139.8570466442088,1.5,0.33695973977589927,120.19953569670238,1.5,0.9984350844787911,85.27406505405233,1.5,0.19561976323600916,206.0930502848254,1.0,0.588680147168177,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Evacuation,dikesnet
911,0,305.8961160940799,1.5,0.1884886426310487,244.4824158681381,1.5,0.9259589670246932,314.67791204912635,1.5,0.6361026118111557,202.0595410743437,1.5,0.013061503041840646,98.36021582448373,1.0,0.01345938002931216,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Evacuation,dikesnet
912,110,328.5514068658279,1.0,0.0001227849537675026,326.1043961647364,1.0,0.2884636792850478,307.9782781860525,1.5,0.7748063040595415,47.77285797622571,1.0,0.7278829375103937,120.98233427310961,1.5,0.36643505798777515,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Evacuation,dikesnet
913,96,49.621835601335476,1.5,0.15270209657992745,105.83714126126736,1.0,0.879300383642633,63.4351645329098,1.5,0.7526408874506711,304.4670418005502,1.0,0.45959564670197395,215.24750472203698,1.0,0.25677501876349784,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Evacuation,dikesnet
914,111,152.0021555724975,10.0,0.3227998955392761,335.9698399466891,1.5,0.641441943537,178.16212667078113,10.0,0.36633445700085066,94.98737719730944,1.0,0.7796105965697435,89.05376234577741,1.0,0.8761679979943641,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Evacuation,dikesnet
915,6,123.94473280722288,1.0,0.6971646466680007,127.55297452855629,10.0,0.6369249746713462,114.17042726079303,1.5,0.10020678047525862,286.19332042403977,1.0,0.83539029795178,231.8863905614545,10.0,0.31449967670861617,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Evacuation,dikesnet
916,124,146.21550735934824,10.0,0.8989124978838918,130.23305008416077,1.0,0.710189474886856,101.12362467953326,1.0,0.8177563992038941,81.47166692504166,1.5,0.46117892159360974,313.6137718584757,1.0,0.5956026535868088,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Evacuation,dikesnet
917,49,130.09156242062068,1.5,0.19305980849809257,323.8934901598494,1.0,0.27352135820644935,50.20492488500413,1.0,0.8436963289179481,60.76099947294155,1.5,0.708308424161494,67.86132367771239,1.5,0.12919110585973512,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Evacuation,dikesnet
918,88,98.1190487117291,10.0,0.23572661104529954,280.7656890787513,1.0,0.387649525741238,122.1369908882377,1.0,0.9386266380231428,231.12574042698415,10.0,0.13628175530410203,283.6204277463381,1.0,0.9091820082709309,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Evacuation,dikesnet
919,44,96.17093853294901,10.0,0.5062546834952794,172.276480967727,10.0,0.5920034810206874,327.24303515122017,10.0,0.0073036453802202755,192.83996325072548,1.5,0.5424143356833592,241.36172606675072,10.0,0.767477340409896,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Evacuation,dikesnet
920,96,187.79444384003426,10.0,0.2052459339794359,128.30980795293914,1.5,0.5189695347180037,294.55750466346126,1.0,0.8931754962492353,120.98966261378007,10.0,0.3630346963050457,81.19011345358649,10.0,0.8775065266185366,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Evacuation,dikesnet
921,22,290.33437238319897,1.0,0.722216496484772,216.36392493286067,1.5,0.26155674553680375,62.00416113232046,1.5,0.9496891282958408,160.07407005542007,1.0,0.5602216218210277,174.68550087705228,10.0,0.5589137274943726,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,Evacuation,dikesnet
922,51,333.9124069039731,1.0,0.11664858757141564,113.39950343349166,1.5,0.9511475299992148,127.8314762075599,1.0,0.3997001069584414,188.9427352974737,1.0,0.7759992048363761,247.56340462904654,10.0,0.9568022227397388,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Evacuation,dikesnet
923,97,161.89898409594082,1.5,0.3813460775045785,219.35401269835404,1.5,0.49343133358550695,121.56985045364291,1.0,0.4271614910796147,154.8539504172938,10.0,0.5840799664889486,284.33156594062655,1.5,0.5320772184535839,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Evacuation,dikesnet
924,58,38.07289766623013,10.0,0.40787716009882646,208.47485228147883,1.5,0.8435093663052302,117.76355903620781,10.0,0.37605583799071424,106.36806640519836,1.5,0.9607737938860769,162.363502004211,1.5,0.5829963740771116,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,Evacuation,dikesnet
925,127,143.08204954168173,10.0,0.7268491023950376,333.7332350305693,1.5,0.3655657978083876,319.18597262053333,1.5,0.4675578417017762,93.35257586743427,1.5,0.7134545484680013,168.89925856651953,1.0,0.9428791800068003,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Evacuation,dikesnet
926,8,109.27510065842084,1.0,0.33072900126322363,144.7095422086876,1.0,0.2905846825198426,56.556780025437135,1.5,0.3032235263607793,303.6504713341777,10.0,0.7971931557909513,65.29027647974942,1.5,0.030877975564221723,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Evacuation,dikesnet
927,84,338.11489967428327,1.5,0.0418190082083955,126.03493363402885,1.0,0.22694028983906767,287.67103721974985,10.0,0.8675094550648876,110.80919325070779,10.0,0.32019527117163843,294.5577253827367,1.5,0.7393998035643748,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Evacuation,dikesnet
928,8,202.55363217232681,1.5,0.6799709178593613,228.94246935588035,1.0,0.06221988136249869,329.29985911937763,10.0,0.6428126976587718,131.00108609763868,1.0,0.006124591783622279,311.02440682331036,10.0,0.6874440546917974,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Evacuation,dikesnet
929,48,211.89398875868244,10.0,0.7732115308485641,299.0450128210056,10.0,0.7783583790136487,129.88291532029604,1.0,0.1640936103670581,124.07462337420205,1.5,0.8738574105337571,213.2228455353152,1.0,0.2948433374127189,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Evacuation,dikesnet
930,57,347.4133201781675,1.5,0.17722037087971565,73.23651425739115,1.0,0.5034128588768673,123.7696151210722,1.0,0.048194526445173115,129.64347053589634,1.0,0.8826849721871634,246.3248678111302,1.0,0.7023923821212329,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Evacuation,dikesnet
931,132,199.83372485467237,10.0,0.8152153064815147,345.65728717288766,10.0,0.1913154622748138,134.43176323487512,1.5,0.16701248248616463,166.2879213029493,1.5,0.37157238456004127,64.84335601535261,1.5,0.06687878985817444,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,Evacuation,dikesnet
932,94,31.330779591880848,10.0,0.5707869606714869,255.41313603132127,10.0,0.737086832722565,268.84011612011403,1.5,0.8993308128765978,320.5741251203324,10.0,0.8882943125837685,306.1970344193714,10.0,0.9836666872626091,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Evacuation,dikesnet
933,29,200.78455538993353,10.0,0.1952191726191365,92.27678921080113,1.5,0.42327478427393717,39.503369228649504,10.0,0.3356637032037499,237.59039146085667,10.0,0.5819118817487121,32.124998684072494,1.5,0.7305029328762527,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,Evacuation,dikesnet
934,86,113.03035222104779,10.0,0.7873309300191913,91.75355432614427,1.5,0.43344784365544514,210.94142122560132,10.0,0.49918825556989393,139.50315863010712,1.5,0.5500249169906668,113.48130746696685,1.5,0.8259045462597264,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,Evacuation,dikesnet
935,132,237.72268696595134,1.5,0.2977875001396783,201.85561477738676,1.0,0.17532628164415687,265.3859729184604,10.0,0.5713259190521586,152.78865451036006,1.0,0.019816978448744284,240.9714627294309,10.0,0.5379772601678464,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Evacuation,dikesnet
936,21,136.94904836981408,10.0,0.47533366547961087,229.92545355693443,10.0,0.032350736462221946,246.70273410058329,1.0,0.4345856622190243,287.59450843794446,1.0,0.8729162670309618,166.78023156168766,1.5,0.9467730112691988,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,Evacuation,dikesnet
937,108,216.8476185505067,1.5,0.12469118532170324,230.7464733044431,10.0,0.21258752140499285,301.1539604021291,10.0,0.7325767025517803,272.09505798732584,1.0,0.17737496077667286,326.8076525256506,10.0,0.11454585432014364,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,Evacuation,dikesnet
938,68,229.79460310175364,1.5,0.2409515359733582,308.9986710123085,10.0,0.6097209983564562,201.06291032005032,1.0,0.3151637412160315,107.76323186829465,10.0,0.38317965648994023,136.63653092049137,10.0,0.9137501082045705,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,Evacuation,dikesnet
939,3,288.88190681269907,1.5,0.30007709369380864,161.3837826507757,1.0,0.7136194917783028,215.08454065097715,10.0,0.20517831975955234,114.93559130588682,1.0,0.9123353208437078,30.153883008231837,10.0,0.7365965164520567,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,Evacuation,dikesnet
940,56,311.45600591301286,1.0,0.5492613384738982,198.6413409636337,10.0,0.6326621677469362,311.65214068568525,1.0,0.3541391157802278,41.93431546191893,1.0,0.22498893571314552,190.4601750107132,1.0,0.10020551230752008,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Evacuation,dikesnet
941,110,116.44360456472367,1.5,0.8688385564744522,165.10179697808945,1.5,0.034392324740050946,249.08944902636335,1.0,0.9881784883905479,344.2033821846493,1.5,0.5952635938252704,85.98497200303933,1.0,0.5057273305766876,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Evacuation,dikesnet
942,62,160.52689618004644,10.0,0.014857429989359319,157.6580913483357,1.5,0.9827443416814818,280.601768922799,1.5,0.12465427917353958,39.04137540904007,10.0,0.968773163084841,249.86231338487352,1.0,0.7532507797605257,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Evacuation,dikesnet
943,47,300.80480705410713,1.0,0.9714306230537016,223.03321060676524,1.5,0.0015726498816935513,77.74463587020153,10.0,0.8108179393327531,175.17043838199814,1.5,0.04245421426007935,83.85132624124978,1.0,0.31815959601487326,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,Evacuation,dikesnet
944,102,122.31737557038215,10.0,0.9153133269580314,304.0190187315503,1.0,0.5848982101682143,242.5278480839733,1.0,0.2919119433936278,103.10592112178898,10.0,0.5768853847926454,303.5558610472121,1.0,0.7206892243681629,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Evacuation,dikesnet
945,94,332.9299607798795,10.0,0.9627708856987682,174.2926732718758,1.5,0.4771053783610176,291.73725570725975,1.0,0.22246288423454966,257.5495320438632,1.0,0.1630530147493466,140.71791686223918,10.0,0.8583732419840627,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,Evacuation,dikesnet
946,34,311.91228584820215,1.5,0.21454119656755308,187.9062230779349,10.0,0.11174799987618692,226.25361538671598,10.0,0.5938309720326965,276.53344023552467,10.0,0.18693136251353162,58.98413112934484,10.0,0.6381424424885543,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,Evacuation,dikesnet
947,82,271.5303637310997,1.0,0.23722316440126293,281.8399838211378,10.0,0.6799029905001728,154.22049961831559,1.5,0.6499707361602379,250.7880177020435,10.0,0.30302881830773476,291.7555051802019,10.0,0.5541032856097126,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,Evacuation,dikesnet
948,121,310.32858375251703,1.0,0.3040848326231437,205.361990306296,1.0,0.9756645135586351,50.73818377478321,1.0,0.194070811952207,181.37866453348232,10.0,0.4227337544208897,273.30284166190023,10.0,0.46062014362077763,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Evacuation,dikesnet
949,73,230.92724412421532,10.0,0.057638182067450354,65.44263051497016,1.0,0.47279967336938755,339.8738151012097,1.5,0.7803389618558578,171.87451383010236,1.5,0.8256096187879166,295.65409280124356,1.0,0.49842467587200123,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,Evacuation,dikesnet
950,113,317.43057238702943,1.5,0.06135584362462408,338.64108538975245,10.0,0.566007308121659,185.42086205678996,10.0,0.21230926489389032,215.20375576996702,1.0,0.7317209949624718,209.31204189850695,1.5,0.4444149594062837,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Evacuation,dikesnet
951,119,118.7934749893227,1.5,0.08213192402343968,83.31608036196576,1.5,0.11621078889888642,335.87369130120055,10.0,0.57836465495156,347.670515143128,1.5,0.24510116646479024,41.975416004703376,1.5,0.4322531410227073,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,Evacuation,dikesnet
